date,jan_code,product_name,quantity,unit_price,sales_amount
2025-01-26,4901592931658,めいっぱい焼鳥炭火焼 塩,28,325,9100
2025-01-26,4901592931030,宮崎県産 霧島黒豚角煮,11,820,9020
2025-01-26,4901592930330,九州産 ぶりあら炊き,11,570,6270
2025-01-26,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,9,840,7560
2025-01-26,4901592929884,湖南風 豚肉の旨辛スパイス,12,580,6960
2025-01-26,4901592929907,国産 あなご蒲焼,13,690,8970
2025-01-26,4901592928993,豚ハラミ焼 スタミナガーリック,15,600,9000
2025-01-26,4901592928382,国産牛すじ煮込み,9,550,4950
2025-01-26,4901592927354,国産牛すね肉の神戸赤ワイン煮,7,990,6930
2025-01-26,4901592918260,激辛ハバネロサーディン,1,550,550
2025-01-26,4901592891266,広島県産 かき燻製油漬け,43,690,29670
2025-01-27,4901592932440,北海道産いわしとジュレ 柚子胡椒風,14,325,4550
2025-01-27,4901592932457,北海道産いわしとジュレ 燻製風,10,325,3250
2025-01-27,4901592931955,宮崎県産 日南どり炭火焼,13,570,7410
2025-01-27,4901592931641,めいっぱい焼鳥炭火焼 たれ,22,325,7150
2025-01-27,4901592931658,めいっぱい焼鳥炭火焼 塩,12,325,3900
2025-01-27,4901592931030,宮崎県産 霧島黒豚角煮,7,820,5740
2025-01-27,4901592930330,九州産 ぶりあら炊き,9,570,5130
2025-01-27,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,8,840,6720
2025-01-27,4901592929884,湖南風 豚肉の旨辛スパイス,10,580,5800
2025-01-27,4901592929907,国産 あなご蒲焼,10,690,6900
2025-01-27,4901592928993,豚ハラミ焼 スタミナガーリック,13,600,7800
2025-01-27,4901592928382,国産牛すじ煮込み,7,550,3850
2025-01-27,4901592927354,国産牛すね肉の神戸赤ワイン煮,5,990,4950
2025-01-27,4901592918260,激辛ハバネロサーディン,1,550,550
2025-01-27,4901592891266,広島県産 かき燻製油漬け,35,690,24150
2025-01-28,4901592932440,北海道産いわしとジュレ 柚子胡椒風,9,325,2925
2025-01-28,4901592932457,北海道産いわしとジュレ 燻製風,7,325,2275
2025-01-28,4901592931955,宮崎県産 日南どり炭火焼,15,570,8550
2025-01-28,4901592931641,めいっぱい焼鳥炭火焼 たれ,23,325,7475
2025-01-28,4901592931658,めいっぱい焼鳥炭火焼 塩,16,325,5200
2025-01-28,4901592931030,宮崎県産 霧島黒豚角煮,9,820,7380
2025-01-28,4901592930330,九州産 ぶりあら炊き,11,570,6270
2025-01-28,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,8,840,6720
2025-01-28,4901592929884,湖南風 豚肉の旨辛スパイス,8,580,4640
2025-01-28,4901592929907,国産 あなご蒲焼,9,690,6210
2025-01-28,4901592928993,豚ハラミ焼 スタミナガーリック,10,600,6000
2025-01-28,4901592928382,国産牛すじ煮込み,7,550,3850
2025-01-28,4901592927354,国産牛すね肉の神戸赤ワイン煮,5,990,4950
2025-01-28,4901592918260,激辛ハバネロサーディン,1,550,550
2025-01-28,4901592891266,広島県産 かき燻製油漬け,22,690,15180
2025-01-29,4901592932440,北海道産いわしとジュレ 柚子胡椒風,11,325,3575
2025-01-29,4901592932457,北海道産いわしとジュレ 燻製風,10,325,3250
2025-01-29,4901592931955,宮崎県産 日南どり炭火焼,12,570,6840
2025-01-29,4901592931641,めいっぱい焼鳥炭火焼 たれ,24,325,7800
2025-01-29,4901592931658,めいっぱい焼鳥炭火焼 塩,17,325,5525
2025-01-29,4901592931030,宮崎県産 霧島黒豚角煮,7,820,5740
2025-01-29,4901592930330,九州産 ぶりあら炊き,10,570,5700
2025-01-29,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,5,840,4200
2025-01-29,4901592929884,湖南風 豚肉の旨辛スパイス,11,580,6380
2025-01-29,4901592929907,国産 あなご蒲焼,12,690,8280
2025-01-29,4901592928993,豚ハラミ焼 スタミナガーリック,10,600,6000
2025-01-29,4901592928382,国産牛すじ煮込み,8,550,4400
2025-01-29,4901592927354,国産牛すね肉の神戸赤ワイン煮,4,990,3960
2025-01-29,4901592918260,激辛ハバネロサーディン,1,550,550
2025-01-29,4901592891266,広島県産 かき燻製油漬け,30,690,20700
2025-01-30,4901592932440,北海道産いわしとジュレ 柚子胡椒風,8,325,2600
2025-01-30,4901592932457,北海道産いわしとジュレ 燻製風,8,325,2600
2025-01-30,4901592931955,宮崎県産 日南どり炭火焼,18,570,10260
2025-01-30,4901592931641,めいっぱい焼鳥炭火焼 たれ,21,325,6825
2025-01-30,4901592931658,めいっぱい焼鳥炭火焼 塩,21,325,6825
2025-01-30,4901592931030,宮崎県産 霧島黒豚角煮,9,820,7380
2025-01-30,4901592930330,九州産 ぶりあら炊き,12,570,6840
2025-01-30,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,8,840,6720
2025-01-30,4901592929884,湖南風 豚肉の旨辛スパイス,12,580,6960
2025-01-30,4901592929907,国産 あなご蒲焼,13,690,8970
2025-01-30,4901592928993,豚ハラミ焼 スタミナガーリック,14,600,8400
2025-01-30,4901592928382,国産牛すじ煮込み,10,550,5500
2025-01-30,4901592927354,国産牛すね肉の神戸赤ワイン煮,6,990,5940
2025-01-30,4901592918260,激辛ハバネロサーディン,1,550,550
2025-01-30,4901592891266,広島県産 かき燻製油漬け,30,690,20700
2025-01-31,4901592932440,北海道産いわしとジュレ 柚子胡椒風,14,325,4550
2025-01-31,4901592932457,北海道産いわしとジュレ 燻製風,11,325,3575
2025-01-31,4901592931955,宮崎県産 日南どり炭火焼,14,570,7980
2025-01-31,4901592931641,めいっぱい焼鳥炭火焼 たれ,18,325,5850
2025-01-31,4901592931658,めいっぱい焼鳥炭火焼 塩,15,325,4875
2025-01-31,4901592931030,宮崎県産 霧島黒豚角煮,9,820,7380
2025-01-31,4901592930330,九州産 ぶりあら炊き,11,570,6270
2025-01-31,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,8,840,6720
2025-01-31,4901592929884,湖南風 豚肉の旨辛スパイス,10,580,5800
2025-01-31,4901592929907,国産 あなご蒲焼,9,690,6210
2025-01-31,4901592928993,豚ハラミ焼 スタミナガーリック,10,600,6000
2025-01-31,4901592928382,国産牛すじ煮込み,7,550,3850
2025-01-31,4901592927354,国産牛すね肉の神戸赤ワイン煮,5,990,4950
2025-01-31,4901592891266,広島県産 かき燻製油漬け,30,690,20700
2025-02-01,4901592932440,北海道産いわしとジュレ 柚子胡椒風,12,325,3900
2025-02-01,4901592932457,北海道産いわしとジュレ 燻製風,10,325,3250
2025-02-01,4901592931955,宮崎県産 日南どり炭火焼,21,570,11970
2025-02-01,4901592931641,めいっぱい焼鳥炭火焼 たれ,32,325,10400
2025-02-01,4901592931658,めいっぱい焼鳥炭火焼 塩,17,325,5525
2025-02-01,4901592931030,宮崎県産 霧島黒豚角煮,10,820,8200
2025-02-01,4901592930330,九州産 ぶりあら炊き,13,570,7410
2025-02-01,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,9,840,7560
2025-02-01,4901592929884,湖南風 豚肉の旨辛スパイス,10,580,5800
2025-02-01,4901592929907,国産 あなご蒲焼,13,690,8970
2025-02-01,4901592928993,豚ハラミ焼 スタミナガーリック,22,600,13200
2025-02-01,4901592928382,国産牛すじ煮込み,12,550,6600
2025-02-01,4901592927354,国産牛すね肉の神戸赤ワイン煮,8,990,7920
2025-02-01,4901592918260,激辛ハバネロサーディン,1,550,550
2025-02-01,4901592891266,広島県産 かき燻製油漬け,45,690,31050
2025-02-02,4901592932440,北海道産いわしとジュレ 柚子胡椒風,14,325,4550
2025-02-02,4901592932457,北海道産いわしとジュレ 燻製風,9,325,2925
2025-02-02,4901592931955,宮崎県産 日南どり炭火焼,17,570,9690
2025-02-02,4901592931641,めいっぱい焼鳥炭火焼 たれ,32,325,10400
2025-02-02,4901592931658,めいっぱい焼鳥炭火焼 塩,28,325,9100
2025-02-02,4901592931030,宮崎県産 霧島黒豚角煮,14,820,11480
2025-02-02,4901592930330,九州産 ぶりあら炊き,12,570,6840
2025-02-02,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,11,840,9240
2025-02-02,4901592929884,湖南風 豚肉の旨辛スパイス,13,580,7540
2025-02-02,4901592929907,国産 あなご蒲焼,15,690,10350
2025-02-02,4901592928993,豚ハラミ焼 スタミナガーリック,15,600,9000
2025-02-02,4901592928382,国産牛すじ煮込み,9,550,4950
2025-02-02,4901592927354,国産牛すね肉の神戸赤ワイン煮,7,990,6930
2025-02-02,4901592891266,広島県産 かき燻製油漬け,35,690,24150
2025-02-03,4901592932440,北海道産いわしとジュレ 柚子胡椒風,13,325,4225
2025-02-03,4901592932457,北海道産いわしとジュレ 燻製風,9,325,2925
2025-02-03,4901592931955,宮崎県産 日南どり炭火焼,11,570,6270
2025-02-03,4901592931641,めいっぱい焼鳥炭火焼 たれ,21,325,6825
2025-02-03,4901592931658,めいっぱい焼鳥炭火焼 塩,13,325,4225
2025-02-03,4901592931030,宮崎県産 霧島黒豚角煮,9,820,7380
2025-02-03,4901592930330,九州産 ぶりあら炊き,7,570,3990
2025-02-03,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,7,840,5880
2025-02-03,4901592929884,湖南風 豚肉の旨辛スパイス,10,580,5800
2025-02-03,4901592929907,国産 あなご蒲焼,7,690,4830
2025-02-03,4901592928993,豚ハラミ焼 スタミナガーリック,15,600,9000
2025-02-03,4901592928382,国産牛すじ煮込み,7,550,3850
2025-02-03,4901592927354,国産牛すね肉の神戸赤ワイン煮,5,990,4950
2025-02-03,4901592891266,広島県産 かき燻製油漬け,27,690,18630
2025-02-04,4901592932440,北海道産いわしとジュレ 柚子胡椒風,9,325,2925
2025-02-04,4901592932457,北海道産いわしとジュレ 燻製風,8,325,2600
2025-02-04,4901592931955,宮崎県産 日南どり炭火焼,17,570,9690
2025-02-04,4901592931641,めいっぱい焼鳥炭火焼 たれ,20,325,6500
2025-02-04,4901592931658,めいっぱい焼鳥炭火焼 塩,20,325,6500
2025-02-04,4901592931030,宮崎県産 霧島黒豚角煮,11,820,9020
2025-02-04,4901592930330,九州産 ぶりあら炊き,8,570,4560
2025-02-04,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,5,840,4200
2025-02-04,4901592929884,湖南風 豚肉の旨辛スパイス,7,580,4060
2025-02-04,4901592929907,国産 あなご蒲焼,11,690,7590
2025-02-04,4901592928993,豚ハラミ焼 スタミナガーリック,18,600,10800
2025-02-04,4901592928382,国産牛すじ煮込み,8,550,4400
2025-02-04,4901592927354,国産牛すね肉の神戸赤ワイン煮,6,990,5940
2025-02-04,4901592918260,激辛ハバネロサーディン,1,550,550
2025-02-04,4901592891266,広島県産 かき燻製油漬け,32,690,22080
2025-02-05,4901592932440,北海道産いわしとジュレ 柚子胡椒風,13,325,4225
2025-02-05,4901592932457,北海道産いわしとジュレ 燻製風,12,325,3900
2025-02-05,4901592931955,宮崎県産 日南どり炭火焼,12,570,6840
2025-02-05,4901592931641,めいっぱい焼鳥炭火焼 たれ,15,325,4875
2025-02-05,4901592931658,めいっぱい焼鳥炭火焼 塩,14,325,4550
2025-02-05,4901592931030,宮崎県産 霧島黒豚角煮,7,820,5740
2025-02-05,4901592930330,九州産 ぶりあら炊き,11,570,6270
2025-02-05,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,8,840,6720
2025-02-05,4901592929884,湖南風 豚肉の旨辛スパイス,8,580,4640
2025-02-05,4901592929907,国産 あなご蒲焼,12,690,8280
2025-02-05,4901592928993,豚ハラミ焼 スタミナガーリック,16,600,9600
2025-02-05,4901592928382,国産牛すじ煮込み,7,550,3850
2025-02-05,4901592927354,国産牛すね肉の神戸赤ワイン煮,6,990,5940
2025-02-05,4901592918260,激辛ハバネロサーディン,1,550,550
2025-02-05,4901592891266,広島県産 かき燻製油漬け,23,690,15870
2025-02-06,4901592932440,北海道産いわしとジュレ 柚子胡椒風,14,325,4550
2025-02-06,4901592932457,北海道産いわしとジュレ 燻製風,12,325,3900
2025-02-06,4901592931955,宮崎県産 日南どり炭火焼,11,570,6270
2025-02-06,4901592931641,めいっぱい焼鳥炭火焼 たれ,15,325,4875
2025-02-06,4901592931658,めいっぱい焼鳥炭火焼 塩,15,325,4875
2025-02-06,4901592931030,宮崎県産 霧島黒豚角煮,10,820,8200
2025-02-06,4901592930330,九州産 ぶりあら炊き,12,570,6840
2025-02-06,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,7,840,5880
2025-02-06,4901592929884,湖南風 豚肉の旨辛スパイス,11,580,6380
2025-02-06,4901592929907,国産 あなご蒲焼,8,690,5520
2025-02-06,4901592928993,豚ハラミ焼 スタミナガーリック,15,600,9000
2025-02-06,4901592928382,国産牛すじ煮込み,9,550,4950
2025-02-06,4901592927354,国産牛すね肉の神戸赤ワイン煮,4,990,3960
2025-02-06,4901592918260,激辛ハバネロサーディン,1,550,550
2025-02-06,4901592891266,広島県産 かき燻製油漬け,36,690,24840
2025-02-07,4901592932440,北海道産いわしとジュレ 柚子胡椒風,12,325,3900
2025-02-07,4901592932457,北海道産いわしとジュレ 燻製風,7,325,2275
2025-02-07,4901592931955,宮崎県産 日南どり炭火焼,19,570,10830
2025-02-07,4901592931641,めいっぱい焼鳥炭火焼 たれ,25,325,8125
2025-02-07,4901592931658,めいっぱい焼鳥炭火焼 塩,16,325,5200
2025-02-07,4901592931030,宮崎県産 霧島黒豚角煮,9,820,7380
2025-02-07,4901592930330,九州産 ぶりあら炊き,9,570,5130
2025-02-07,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,8,840,6720
2025-02-07,4901592929884,湖南風 豚肉の旨辛スパイス,9,580,5220
2025-02-07,4901592929907,国産 あなご蒲焼,13,690,8970
2025-02-07,4901592928993,豚ハラミ焼 スタミナガーリック,16,600,9600
2025-02-07,4901592928382,国産牛すじ煮込み,6,550,3300
2025-02-07,4901592927354,国産牛すね肉の神戸赤ワイン煮,7,990,6930
2025-02-07,4901592918260,激辛ハバネロサーディン,1,550,550
2025-02-07,4901592891266,広島県産 かき燻製油漬け,35,690,24150
2025-02-08,4901592932440,北海道産いわしとジュレ 柚子胡椒風,17,325,5525
2025-02-08,4901592932457,北海道産いわしとジュレ 燻製風,12,325,3900
2025-02-08,4901592931955,宮崎県産 日南どり炭火焼,22,570,12540
2025-02-08,4901592931641,めいっぱい焼鳥炭火焼 たれ,36,325,11700
2025-02-08,4901592931658,めいっぱい焼鳥炭火焼 塩,20,325,6500
2025-02-08,4901592931030,宮崎県産 霧島黒豚角煮,14,820,11480
2025-02-08,4901592930330,九州産 ぶりあら炊き,13,570,7410
2025-02-08,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,10,840,8400
2025-02-08,4901592929884,湖南風 豚肉の旨辛スパイス,12,580,6960
2025-02-08,4901592929907,国産 あなご蒲焼,16,690,11040
2025-02-08,4901592928993,豚ハラミ焼 スタミナガーリック,15,600,9000
2025-02-08,4901592928382,国産牛すじ煮込み,14,550,7700
2025-02-08,4901592927354,国産牛すね肉の神戸赤ワイン煮,9,990,8910
2025-02-08,4901592891266,広島県産 かき燻製油漬け,47,690,32430
2025-02-09,4901592932440,北海道産いわしとジュレ 柚子胡椒風,13,325,4225
2025-02-09,4901592932457,北海道産いわしとジュレ 燻製風,12,325,3900
2025-02-09,4901592931955,宮崎県産 日南どり炭火焼,20,570,11400
2025-02-09,4901592931641,めいっぱい焼鳥炭火焼 たれ,26,325,8450
2025-02-09,4901592931658,めいっぱい焼鳥炭火焼 塩,16,325,5200
2025-02-09,4901592931030,宮崎県産 霧島黒豚角煮,15,820,12300
2025-02-09,4901592930330,九州産 ぶりあら炊き,10,570,5700
2025-02-09,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,8,840,6720
2025-02-09,4901592929884,湖南風 豚肉の旨辛スパイス,15,580,8700
2025-02-09,4901592929907,国産 あなご蒲焼,12,690,8280
2025-02-09,4901592928993,豚ハラミ焼 スタミナガーリック,22,600,13200
2025-02-09,4901592928382,国産牛すじ煮込み,13,550,7150
2025-02-09,4901592927354,国産牛すね肉の神戸赤ワイン煮,6,990,5940
2025-02-09,4901592891266,広島県産 かき燻製油漬け,49,690,33810
2025-02-10,4901592932440,北海道産いわしとジュレ 柚子胡椒風,9,325,2925
2025-02-10,4901592932457,北海道産いわしとジュレ 燻製風,11,325,3575
2025-02-10,4901592931955,宮崎県産 日南どり炭火焼,14,570,7980
2025-02-10,4901592931641,めいっぱい焼鳥炭火焼 たれ,25,325,8125
2025-02-10,4901592931658,めいっぱい焼鳥炭火焼 塩,20,325,6500
2025-02-10,4901592931030,宮崎県産 霧島黒豚角煮,10,820,8200
2025-02-10,4901592930330,九州産 ぶりあら炊き,9,570,5130
2025-02-10,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,9,840,7560
2025-02-10,4901592929884,湖南風 豚肉の旨辛スパイス,7,580,4060
2025-02-10,4901592929907,国産 あなご蒲焼,9,690,6210
2025-02-10,4901592928993,豚ハラミ焼 スタミナガーリック,15,600,9000
2025-02-10,4901592928382,国産牛すじ煮込み,7,550,3850
2025-02-10,4901592927354,国産牛すね肉の神戸赤ワイン煮,6,990,5940
2025-02-10,4901592891266,広島県産 かき燻製油漬け,30,690,20700
